nohup: ignoring input
iteration=0 	 commit=5390a119a3cdf58ea03effac83910cd35eab23f6 	 equal=0 	 total=0 	 percentage=0.0
iteration=215 	 commit=63c052ec2d4286560075c857261518089c92c315 	 equal=173 	 total=430 	 percentage=40.23255813953489
iteration=216 	 commit=69b2bb9bb0b9ed52f25f4471ee161a4ce15deb23 	 equal=173 	 total=432 	 percentage=40.0462962962963
iteration=217 	 commit=a9eb92b611f97fe2eb92c4aa9a650b64d66095e0 	 equal=173 	 total=434 	 percentage=39.86175115207373
iteration=218 	 commit=aaf857abd10c961ab26c97559dffe7183b8a5a82 	 equal=173 	 total=436 	 percentage=39.678899082568805
iteration=219 	 commit=bfe82d7c2dba2ec3c97855232b75bde29cbdff44 	 equal=175 	 total=438 	 percentage=39.95433789954338
iteration=220 	 commit=dd507d1a460470298b749802285fce216226f417 	 equal=176 	 total=440 	 percentage=40.0
iteration=221 	 commit=73a236b23de3c0337bed0f89cb713c7831e2ad05 	 equal=176 	 total=442 	 percentage=39.81900452488688
iteration=222 	 commit=61b4a485429c0aac1759e1422e9b0429f3c98543 	 equal=176 	 total=444 	 percentage=39.63963963963964
iteration=223 	 commit=001f17def990e3ec1687fe1cc13c58b7df5b7745 	 equal=177 	 total=446 	 percentage=39.686098654708516
iteration=224 	 commit=56822eb116b6f8a5c6c30cffd2991956ff62e142 	 equal=178 	 total=448 	 percentage=39.732142857142854
iteration=225 	 commit=4aaabeca58ebf0d398975b5569610651e451b542 	 equal=180 	 total=450 	 percentage=40.0
iteration=226 	 commit=76e31d6cefe0404f6d88f249c444ed2318958715 	 equal=180 	 total=452 	 percentage=39.823008849557525
iteration=227 	 commit=2636e51212b99359cc940b806d645a9e43c33d74 	 equal=182 	 total=454 	 percentage=40.08810572687225
iteration=228 	 commit=fc3afe21523b3fdc3a27254a3ef8139a82d35385 	 equal=182 	 total=456 	 percentage=39.91228070175439
iteration=229 	 commit=f35567dc6033cf8f856f5694af058fda2528cbe7 	 equal=182 	 total=458 	 percentage=39.737991266375545
iteration=230 	 commit=ef8c8ca8500ce9de91a5903b8561e3e02a81888e 	 equal=182 	 total=460 	 percentage=39.565217391304344
iteration=231 	 commit=c61f0c0afdf2ae48db1f0b15cf1cc0023d88c203 	 equal=182 	 total=462 	 percentage=39.39393939393939
iteration=232 	 commit=c85a85423e3fe0c914d0a5b3f3e9e3ba3205fb79 	 equal=182 	 total=464 	 percentage=39.224137931034484
iteration=233 	 commit=87422fcfc35959235aea74e78bc58a1b1a5c116f 	 equal=182 	 total=466 	 percentage=39.05579399141631
iteration=234 	 commit=9998ae596bd26cc7b61f176dda0fcee6e1dd346b 	 equal=184 	 total=468 	 percentage=39.31623931623932
iteration=235 	 commit=3d49757055dbcd2876c0b26ee00a7bd780541938 	 equal=184 	 total=470 	 percentage=39.148936170212764
iteration=236 	 commit=13c95f251bf47068a3c083bf038cab86fea7f570 	 equal=186 	 total=472 	 percentage=39.40677966101695
iteration=237 	 commit=fdb83a88ce196413a874c3e0fb6fbd200b56393c 	 equal=188 	 total=474 	 percentage=39.66244725738397
iteration=238 	 commit=e2f7f5e8eae0cb13d88af4400d68697c6e6bf5ed 	 equal=190 	 total=476 	 percentage=39.91596638655462
iteration=239 	 commit=eea6b4f9caa7555009d959de51acb81037b2a465 	 equal=192 	 total=478 	 percentage=40.1673640167364
iteration=240 	 commit=5977890bb79798ec3ad48b9806d760a1d2746990 	 equal=192 	 total=480 	 percentage=40.0
iteration=241 	 commit=ab409a6ec85dc7511dbe8ea6b2e4d7897f36670b 	 equal=194 	 total=482 	 percentage=40.24896265560166
iteration=242 	 commit=1d23101ccebe14261c6afc024ea14f29d209e760 	 equal=196 	 total=484 	 percentage=40.49586776859504
iteration=243 	 commit=fa494b780ab69ef04ba7447ab6d8fc3b46373e59 	 equal=196 	 total=486 	 percentage=40.32921810699588
iteration=244 	 commit=e674ca6453f3f20c4bf0cb463222a97c99221dd6 	 equal=196 	 total=488 	 percentage=40.16393442622951
iteration=245 	 commit=f2a6c6fe06ba2279f8509c56a11d649f02d1500c 	 equal=196 	 total=490 	 percentage=40.0
iteration=246 	 commit=fcdff7bb19e2ac0fab6505f17e0c18c8faa86323 	 equal=196 	 total=492 	 percentage=39.83739837398374
iteration=247 	 commit=27ea06e3443ff0cc2250b26e5f3f170a6f531568 	 equal=198 	 total=494 	 percentage=40.08097165991903
iteration=248 	 commit=77e545351b7ac359e19422e8158ff00f6dd597d3 	 equal=200 	 total=496 	 percentage=40.32258064516129
iteration=249 	 commit=a822ba0e4f7240309eaa180230facbceb6d0e08a 	 equal=200 	 total=498 	 percentage=40.16064257028113
iteration=250 	 commit=2b2808719d2c91283ae358381391bb0b37d9061d 	 equal=202 	 total=500 	 percentage=40.400000000000006
iteration=251 	 commit=571d8138cb9ccc9ac04219a6a552d8c78e93ad88 	 equal=202 	 total=502 	 percentage=40.23904382470119
iteration=252 	 commit=c11fbf5a732a041a26359dc7fef103ac44a2346f 	 equal=204 	 total=504 	 percentage=40.476190476190474
iteration=253 	 commit=b7c400592b5b08d4759b6c45bdd4ff87af75fe46 	 equal=204 	 total=506 	 percentage=40.316205533596836
iteration=254 	 commit=ce0bd9bf6f41fb058519c99128205da569d83b7c 	 equal=204 	 total=508 	 percentage=40.15748031496063
iteration=255 	 commit=77eb02c23be27ce66b7f99bcd136356e20a0a12d 	 equal=204 	 total=510 	 percentage=40.0
iteration=256 	 commit=557b86db954d2cbcb9665cec0ea6edb7b0da9e75 	 equal=206 	 total=512 	 percentage=40.234375
iteration=257 	 commit=9bcf967b5eadee7c36b32d1595c884c3130339a1 	 equal=206 	 total=514 	 percentage=40.07782101167315
iteration=258 	 commit=b782d4be006c184c49c6b46bec1d23dd28f1683a 	 equal=208 	 total=516 	 percentage=40.310077519379846
iteration=259 	 commit=b9314b06c7e458f26e7ca0d55b071f4eb1dced58 	 equal=208 	 total=518 	 percentage=40.15444015444015
iteration=260 	 commit=07edd3d3933549578f91f5744ea5d82feadeb3f6 	 equal=210 	 total=520 	 percentage=40.38461538461539
iteration=261 	 commit=b4146c1bb021b48dba20ee343d8c3058ba4d756c 	 equal=210 	 total=522 	 percentage=40.229885057471265
iteration=262 	 commit=dc587846bff99b07dc351d2d21e5b6908c99afdb 	 equal=210 	 total=524 	 percentage=40.0763358778626
iteration=263 	 commit=9293e4bf9f6fa6513ddd51fe3426c39b54b1a49d 	 equal=210 	 total=526 	 percentage=39.92395437262358
iteration=264 	 commit=c59a6ffe3d4168d40e8ee95801c09069a32c34d4 	 equal=210 	 total=528 	 percentage=39.77272727272727
iteration=265 	 commit=9700352e67fc35d3202a39b7dd593485d01d175d 	 equal=210 	 total=530 	 percentage=39.62264150943396
iteration=266 	 commit=ed802a62ef42e7e19d632278c2ccb405c9db1a24 	 equal=212 	 total=532 	 percentage=39.849624060150376
iteration=267 	 commit=ad785d73c400a7681511b13ccd5d6de4b6cfa360 	 equal=212 	 total=534 	 percentage=39.70037453183521
iteration=268 	 commit=8f9115bf4475866eef160af06d17bcd0087cdaed 	 equal=214 	 total=536 	 percentage=39.92537313432835
iteration=269 	 commit=90bcd4967e82534f3c141c2c14cf292d6813bbd8 	 equal=214 	 total=538 	 percentage=39.77695167286245
iteration=270 	 commit=45717a50c52ab13f405584eab4e1c586bd39a0ce 	 equal=214 	 total=540 	 percentage=39.62962962962963
iteration=271 	 commit=a89965b44f6a8b1bdf05d36380b9f883877fbdd2 	 equal=216 	 total=542 	 percentage=39.85239852398524
iteration=272 	 commit=2254e62a7e2fe3a4144251e47c7578ce3b717bc9 	 equal=216 	 total=544 	 percentage=39.705882352941174
iteration=273 	 commit=541e7778520bb99bd4c07ffcf62143ee3de406ff 	 equal=216 	 total=546 	 percentage=39.56043956043956
iteration=274 	 commit=5e543fceba7ffc370d3523715568cdd05da194c7 	 equal=216 	 total=548 	 percentage=39.416058394160586
iteration=275 	 commit=5acd6659559907e3cfbfbcd8a8e94c66f38596f0 	 equal=218 	 total=550 	 percentage=39.63636363636363
iteration=276 	 commit=26f8a7d1bc9c6cd511989d74fdb54f233b25d663 	 equal=218 	 total=552 	 percentage=39.492753623188406
iteration=277 	 commit=2e8ad35f95965459ebef9a20ba1a98f7fe982e26 	 equal=220 	 total=554 	 percentage=39.71119133574007
iteration=278 	 commit=60eae9d0cfc05bd14f3081e4bb128de868fc5e93 	 equal=220 	 total=556 	 percentage=39.568345323741006
iteration=279 	 commit=4ef3535bffedd217707ea16f2ba415dbcdc1ed41 	 equal=220 	 total=558 	 percentage=39.42652329749104
iteration=280 	 commit=10306f08f903a69ff79c727194dc230f4353fb51 	 equal=222 	 total=560 	 percentage=39.64285714285714
iteration=281 	 commit=5dbe101b7c3561aedf33872e218b8d1b6984f623 	 equal=224 	 total=562 	 percentage=39.8576512455516
iteration=282 	 commit=7961ff99df6db70319548b07249194cabfc74783 	 equal=224 	 total=564 	 percentage=39.71631205673759
iteration=283 	 commit=17b2b174d1e867588b4fe839fb0e7194bca60a52 	 equal=224 	 total=566 	 percentage=39.57597173144876
iteration=284 	 commit=efa43f709a83f5401aa4d99a9412c8ea249663ea 	 equal=226 	 total=568 	 percentage=39.7887323943662
iteration=285 	 commit=e3fed321f230a4a91df873e6d9a213ba8dad6694 	 equal=228 	 total=570 	 percentage=40.0
iteration=286 	 commit=60fec72677af099e7865a09398263d2508944ad2 	 equal=228 	 total=572 	 percentage=39.86013986013986
iteration=287 	 commit=d5ab9b5dbf0024f269001fcea87f4d01a44c2ec6 	 equal=230 	 total=574 	 percentage=40.069686411149824
iteration=288 	 commit=aad32f4999eb3fb6aa5b8d0485af9fabc98bb01a 	 equal=232 	 total=576 	 percentage=40.27777777777778
iteration=289 	 commit=e43a3d9cff01c7d2b6374b3aa340882528da9c85 	 equal=232 	 total=578 	 percentage=40.13840830449827
iteration=290 	 commit=d672fbe5c1f22c69e30824d7cb896e6b8fb560eb 	 equal=234 	 total=580 	 percentage=40.3448275862069
iteration=291 	 commit=3554a152a9badfde6c02bb0001755a7e9c830b32 	 equal=236 	 total=582 	 percentage=40.549828178694156
iteration=292 	 commit=0e732883671754fff843c9e869bdc43f4ab6d4db 	 equal=238 	 total=584 	 percentage=40.75342465753425
iteration=293 	 commit=b770a55a47278f4104fc410034577cc4ea0434a6 	 equal=239 	 total=586 	 percentage=40.784982935153586
iteration=294 	 commit=be9960e86db051a4eabf30e0ab216168b8ce7b59 	 equal=241 	 total=588 	 percentage=40.98639455782313
iteration=295 	 commit=8859bffbc14342f2a630212110a24f105dc819f9 	 equal=243 	 total=590 	 percentage=41.186440677966104
iteration=296 	 commit=db1bf17777068a34e7586236efefb74a42460932 	 equal=243 	 total=592 	 percentage=41.0472972972973
iteration=297 	 commit=2ed4cd66401bc1d9683c94238e9024218d7be3ba 	 equal=245 	 total=594 	 percentage=41.245791245791246
iteration=298 	 commit=d7aa275b0bca86ae174e7e504dd269df2a0234cf 	 equal=247 	 total=596 	 percentage=41.442953020134226
iteration=299 	 commit=83a39c7be2148acdb267ba9a03aba991b50c3437 	 equal=248 	 total=598 	 percentage=41.47157190635451
iteration=300 	 commit=104fc940ca3c3eb8b706abd11d35be83dbcd0c3b 	 equal=248 	 total=600 	 percentage=41.333333333333336
iteration=301 	 commit=29c3fc62d4997bb514d4748cca264fc6868cb52d 	 equal=249 	 total=602 	 percentage=41.36212624584717
iteration=302 	 commit=40cc13db621f2f49f55c4e4390bf2e862cc05d41 	 equal=251 	 total=604 	 percentage=41.556291390728475
iteration=303 	 commit=c8d66bee757d7b0c8858115cd7772ed88bf1fe01 	 equal=251 	 total=606 	 percentage=41.41914191419142
iteration=304 	 commit=12a47e31bfa7d00d04f1ef436fe19092feb34501 	 equal=251 	 total=608 	 percentage=41.28289473684211
iteration=305 	 commit=bdd110b45a38e8a4f80f522892e4c4a9e432abd5 	 equal=251 	 total=610 	 percentage=41.147540983606554
iteration=306 	 commit=47de887d7658cfd68df44b3acf710971054f957b 	 equal=253 	 total=612 	 percentage=41.33986928104575
iteration=307 	 commit=56453310d4241a917a4d2ff27fa76c2878f87508 	 equal=255 	 total=614 	 percentage=41.530944625407166
iteration=308 	 commit=42dde686bf5a674401850b2d3fdd2bc7467e9a66 	 equal=257 	 total=616 	 percentage=41.72077922077922
iteration=309 	 commit=57836ce2210183704f685ccc6b1820e16859a0c7 	 equal=259 	 total=618 	 percentage=41.90938511326861
iteration=310 	 commit=81bee89c88d632ce6de878d338dd53a8150ea8aa 	 equal=259 	 total=620 	 percentage=41.774193548387096
iteration=311 	 commit=e07f3e2e6a6df4ece88873ecbdbaf558f8910091 	 equal=261 	 total=622 	 percentage=41.961414790996784
iteration=312 	 commit=7578e04f8d48d307e82764e05ab13f6612180641 	 equal=261 	 total=624 	 percentage=41.82692307692308
iteration=313 	 commit=6267bf4dadf85842f73e32cf8abf056f150d1bf2 	 equal=263 	 total=626 	 percentage=42.01277955271566
iteration=314 	 commit=59d5036451cc55f57e15e4ae1538024c62452978 	 equal=265 	 total=628 	 percentage=42.197452229299365
iteration=315 	 commit=ce1fcd4352f920a59d965310440be18ff48acb8f 	 equal=265 	 total=630 	 percentage=42.06349206349206
iteration=316 	 commit=d1e5c5b29214d82f43eb72d51b2df5184fcbbe33 	 equal=265 	 total=632 	 percentage=41.93037974683544
iteration=317 	 commit=0b34c18882ee3920c5ab9e9b953b3bb642f1b198 	 equal=267 	 total=634 	 percentage=42.11356466876971
iteration=318 	 commit=e85ba5cc74f283398fb97e0c568c43970bf29fa3 	 equal=269 	 total=636 	 percentage=42.29559748427673
iteration=319 	 commit=73c1e61b183db17692b3ddec51f1859ed4030765 	 equal=271 	 total=638 	 percentage=42.476489028213166
iteration=320 	 commit=a9662d36c2faa6f8590ccd7c99758de6dcf4e324 	 equal=273 	 total=640 	 percentage=42.65625
iteration=321 	 commit=1d91d03325662ca368cf5da77d09012998e7720e 	 equal=273 	 total=642 	 percentage=42.523364485981304
iteration=322 	 commit=6a81075c91277d7106bccba66dea0c0bca7be536 	 equal=275 	 total=644 	 percentage=42.701863354037265
iteration=323 	 commit=9514dceca09af53cf5e920ec76edb3937f87e6ad 	 equal=277 	 total=646 	 percentage=42.87925696594427
iteration=324 	 commit=31734dcb365e2b69d88c86ddaee3bd62af97fade 	 equal=279 	 total=648 	 percentage=43.05555555555556
iteration=325 	 commit=03b6705006e563c95cfcad47fa3d3c4c2e248651 	 equal=279 	 total=650 	 percentage=42.92307692307693
iteration=326 	 commit=7d7e09cf815c94bb3e50e6ef957dc81a14964f2f 	 equal=281 	 total=652 	 percentage=43.09815950920245
iteration=327 	 commit=5161fa6f1ff9f7d2c19b5326aed6ad2858c30476 	 equal=281 	 total=654 	 percentage=42.96636085626911
iteration=328 	 commit=3746704a810fc9a67a91444da300e0683d452e6d 	 equal=281 	 total=656 	 percentage=42.83536585365854
iteration=329 	 commit=a622a5a88242fc99c3ce37879337b980458fc4e6 	 equal=281 	 total=658 	 percentage=42.70516717325228
iteration=330 	 commit=5d08242584215a5ccf6201b94ca00d96f48c9c54 	 equal=281 	 total=660 	 percentage=42.57575757575758
iteration=331 	 commit=61d052e9aade5bec68b07fad7c0fc7521f8e86a9 	 equal=281 	 total=662 	 percentage=42.44712990936556
iteration=332 	 commit=94e310e85049ffec92217aa5ac5959dec217fa25 	 equal=281 	 total=664 	 percentage=42.31927710843373
iteration=333 	 commit=d6cccfb8d814d89c51c9e65563be2e475f46212b 	 equal=283 	 total=666 	 percentage=42.492492492492495
iteration=334 	 commit=e7fa274dd7c0bd5e66a3b68329d7d56541bb839b 	 equal=285 	 total=668 	 percentage=42.66467065868264
iteration=335 	 commit=db52669444284b8ab00cbb12574496f489b2e093 	 equal=287 	 total=670 	 percentage=42.83582089552239
iteration=336 	 commit=4d3d3e31c8b1ae0a4169214a0e3f085a8f01f7a9 	 equal=289 	 total=672 	 percentage=43.00595238095239
iteration=337 	 commit=133fb388029ec6e124e74b3a4111da20abe9ce7e 	 equal=291 	 total=674 	 percentage=43.17507418397626
iteration=338 	 commit=f58525e501684358a377b6412ea514a2ed8af333 	 equal=293 	 total=676 	 percentage=43.34319526627219
iteration=339 	 commit=e21c83650f15a197b286f8eed8c7d723c6900925 	 equal=295 	 total=678 	 percentage=43.51032448377581
iteration=340 	 commit=5528ab8a5c274fb8da938bff9ed51e492a39a12b 	 equal=296 	 total=680 	 percentage=43.529411764705884
iteration=341 	 commit=2cc34b8e14649381fc1d8b90c0a861f7fe2c08e3 	 equal=298 	 total=682 	 percentage=43.6950146627566
iteration=342 	 commit=f51a042ace89c6fa69948356da6f7422a1e9a88b 	 equal=299 	 total=684 	 percentage=43.71345029239766
iteration=343 	 commit=63177bca2e15ce1d75b1e14581664d49c1bf8ed9 	 equal=301 	 total=686 	 percentage=43.87755102040816
iteration=344 	 commit=282b9ea0c0db18ed8177e2123996569d232c12a0 	 equal=302 	 total=688 	 percentage=43.895348837209305
iteration=345 	 commit=2e62feafbc5095cedf948aefdf771d328d978de9 	 equal=304 	 total=690 	 percentage=44.05797101449275
iteration=346 	 commit=4d45cf37f3f74fdf6b02be73a051631abcf0e665 	 equal=304 	 total=692 	 percentage=43.93063583815029
iteration=347 	 commit=33ae035d03e56e4f37ebb33ac109bbb71084dc93 	 equal=305 	 total=694 	 percentage=43.94812680115274
iteration=348 	 commit=22abc5e390c10fe09a82912b2636fa6b416980a7 	 equal=305 	 total=696 	 percentage=43.82183908045977
iteration=349 	 commit=97da689ccc6a1214e17c2f09d28d3d4ad05dfde6 	 equal=307 	 total=698 	 percentage=43.98280802292264
iteration=350 	 commit=2f40575018d75a1412f5c4f8616dfe26d46f504e 	 equal=309 	 total=700 	 percentage=44.142857142857146
iteration=351 	 commit=c72a1c31b40322f660b6529e2dab077d3bf7b79b 	 equal=311 	 total=702 	 percentage=44.3019943019943
iteration=352 	 commit=2589f3252fe304bd52be2a9322915c5397be4b09 	 equal=313 	 total=704 	 percentage=44.46022727272727
iteration=353 	 commit=0ea6219dd1f2531d44eacfc584e331ecb4b46fb8 	 equal=313 	 total=706 	 percentage=44.3342776203966
iteration=354 	 commit=41f5acecf50aa6b16f95aca557dbcf6b49b8f394 	 equal=313 	 total=708 	 percentage=44.2090395480226
iteration=355 	 commit=5b8f942fe4b9e0d3aeed3422b92362018d88429c 	 equal=313 	 total=710 	 percentage=44.08450704225352
iteration=356 	 commit=b876a31407279329c75bc7ddf541c8c5af07152b 	 equal=313 	 total=712 	 percentage=43.96067415730337
iteration=357 	 commit=91de00020cdb7689692f3af3fde6decbdb22fc4e 	 equal=313 	 total=714 	 percentage=43.8375350140056
iteration=358 	 commit=129905529ddfe926b252d278b7a55dd83f432f55 	 equal=315 	 total=716 	 percentage=43.994413407821234
iteration=359 	 commit=222f96edc379d94661f5cab4c22c8cc9122d6e21 	 equal=315 	 total=718 	 percentage=43.871866295264624
iteration=360 	 commit=7c6a8b90ebaf2d5aaad8d2643601e59fa2cc4a0e 	 equal=317 	 total=720 	 percentage=44.02777777777778
iteration=361 	 commit=6fed4c9ff25fd99e164c94519128803db0593e96 	 equal=317 	 total=722 	 percentage=43.905817174515235
iteration=362 	 commit=051cae3b34226953aa0381f850e8e6eaa0b564bd 	 equal=317 	 total=724 	 percentage=43.784530386740336
iteration=363 	 commit=d776dafbd40e75f35d6a6fc6cb012f158ee1409d 	 equal=319 	 total=726 	 percentage=43.93939393939394
iteration=364 	 commit=4becde57a2fdfd095e400dd9ef64e64d5e94f858 	 equal=320 	 total=728 	 percentage=43.956043956043956
iteration=365 	 commit=c0f34e983761b15e2c9d5fa6628f26fa7d362548 	 equal=320 	 total=730 	 percentage=43.83561643835616
iteration=366 	 commit=548fe49fa53ff0ff63bc1a437ab04908f866cb87 	 equal=320 	 total=732 	 percentage=43.71584699453552
iteration=367 	 commit=3252bc323c814eb010df011024f06597755b4b7d 	 equal=320 	 total=734 	 percentage=43.596730245231605
iteration=368 	 commit=fec79bfc7ed1573a8d92ac77bcb225dd032db296 	 equal=320 	 total=736 	 percentage=43.47826086956522
iteration=369 	 commit=e68410e359da932c7f30d8f0a41a5496268b339c 	 equal=320 	 total=738 	 percentage=43.360433604336045
iteration=370 	 commit=9dcf1e396a240df50bcc05339855732d1535260b 	 equal=320 	 total=740 	 percentage=43.24324324324324
iteration=371 	 commit=60fb23c1d9530bb37558af38d4f616d984a42586 	 equal=322 	 total=742 	 percentage=43.39622641509434
iteration=372 	 commit=a8fdb464e8c1ccc920c064324d7289fa05c1cf1d 	 equal=322 	 total=744 	 percentage=43.27956989247312
iteration=373 	 commit=f1b21278330a1a1f275f224a2ffd56dff45c5b4c 	 equal=322 	 total=746 	 percentage=43.16353887399464
iteration=374 	 commit=2308e6fbb6f5afa20bb59ef3378fdb63de74c436 	 equal=322 	 total=748 	 percentage=43.04812834224599
iteration=375 	 commit=04035f915627a7e470a5509bccffedefb845d786 	 equal=322 	 total=750 	 percentage=42.93333333333334
iteration=376 	 commit=562770a741b9613b4e015b60e60d6ced1ac8926b 	 equal=322 	 total=752 	 percentage=42.819148936170215
iteration=377 	 commit=5c28b47bb4e89d10f82d80d3664384149f8f768d 	 equal=324 	 total=754 	 percentage=42.97082228116711
iteration=378 	 commit=2b82271415000e776b54f0214d564d28170d9c6b 	 equal=324 	 total=756 	 percentage=42.857142857142854
iteration=379 	 commit=d0497325555d60c8c44f8945f5a99ab6a4d7c252 	 equal=324 	 total=758 	 percentage=42.74406332453825
iteration=380 	 commit=6c9f9a491a221fb1fccfe758bc92308ff1a692d1 	 equal=324 	 total=760 	 percentage=42.63157894736842
iteration=381 	 commit=d5ac5a3aef453a55c175cb091e304cc463dd0ef8 	 equal=324 	 total=762 	 percentage=42.51968503937008
iteration=382 	 commit=0e6c3ff9bb4390d2b426a4cddbb638c19811055d 	 equal=324 	 total=764 	 percentage=42.40837696335078
iteration=383 	 commit=3ac779d9a9d2c63433d3765c82a2724947d86a15 	 equal=324 	 total=766 	 percentage=42.297650130548305
iteration=384 	 commit=e4346ae34b24ce84a4aeae539f26cab49497450c 	 equal=324 	 total=768 	 percentage=42.1875
