nohup: ignoring input
iteration=0 	 commit=8426d9b4d4df1da3c5b2d759e509ae1c50a86667 	 equal=0 	 total=0 	 percentage=0.0
iteration=215 	 commit=e0cbaa50fa7e97a8b7404041a59caac47b3949a5 	 equal=63 	 total=215 	 percentage=29.30232558139535
iteration=216 	 commit=37474873203f247552021ab5856ab69d777166a2 	 equal=63 	 total=216 	 percentage=29.166666666666668
iteration=217 	 commit=1e0ad018cef2a8e771787f126ce2150028749411 	 equal=64 	 total=217 	 percentage=29.493087557603687
iteration=218 	 commit=95735bda46278a4bc0966d8a3c9079dd0072c51e 	 equal=65 	 total=218 	 percentage=29.81651376146789
iteration=219 	 commit=d30569c06407529cc6e99f4a35ae5f9bfe6fa940 	 equal=65 	 total=219 	 percentage=29.68036529680365
iteration=220 	 commit=2d92102dee88a81711dca8e8ea3ef0ea9d732283 	 equal=65 	 total=220 	 percentage=29.545454545454547
iteration=221 	 commit=490ecfcaa1f25fcc17f9dcb0ed7216da54a391e3 	 equal=66 	 total=221 	 percentage=29.86425339366516
iteration=222 	 commit=e174f43807d46a7c0a9ab5eeb3fc4434bcb0091f 	 equal=67 	 total=222 	 percentage=30.180180180180184
iteration=223 	 commit=81f2401c6dc6afc819787a0b651f9e4be241e942 	 equal=68 	 total=223 	 percentage=30.493273542600896
iteration=224 	 commit=508a705c1c08d883473199d6ba019d186c28b9df 	 equal=68 	 total=224 	 percentage=30.357142857142854
iteration=225 	 commit=6f1c033d72af8fe65bb67e17a242314b6aeb182f 	 equal=68 	 total=225 	 percentage=30.22222222222222
iteration=226 	 commit=5f83fb658206d195e54d3574b989ce5285a5b18f 	 equal=69 	 total=226 	 percentage=30.53097345132743
iteration=227 	 commit=679dc72c08a7c563a0c3f463332d6f22d573a106 	 equal=70 	 total=227 	 percentage=30.837004405286343
iteration=228 	 commit=1499680f9e3d694462ac645ed8162f310509c64c 	 equal=71 	 total=228 	 percentage=31.140350877192986
iteration=229 	 commit=bdcfae2e1c860e0726259a6195dbb5d6c2b1e23f 	 equal=72 	 total=229 	 percentage=31.4410480349345
iteration=230 	 commit=7d526e75a7f45a2593e874d97c7fdfa0e45cc013 	 equal=73 	 total=230 	 percentage=31.73913043478261
iteration=231 	 commit=c12983cf8afac4c4c757b84aaddab1935a931641 	 equal=73 	 total=231 	 percentage=31.601731601731604
iteration=232 	 commit=ba9cd0d25a022cf61c0b747d8e26f9ba81201112 	 equal=74 	 total=232 	 percentage=31.896551724137932
iteration=233 	 commit=b93f3b00bb76cddbf600eb399849fb0c01d197fd 	 equal=74 	 total=233 	 percentage=31.759656652360512
iteration=234 	 commit=4c32d9300c77a70b7c20b2eebda40e97541e3f01 	 equal=75 	 total=234 	 percentage=32.05128205128205
iteration=235 	 commit=6e285e539274920830eeec5cd2dde5eeca5863e4 	 equal=76 	 total=235 	 percentage=32.340425531914896
iteration=236 	 commit=b8cdea01908f8d436e9d5a73d640645ea52d5f65 	 equal=76 	 total=236 	 percentage=32.20338983050847
iteration=237 	 commit=e592f94a643de0bf8d62f6c6128fe752c673f5ac 	 equal=76 	 total=237 	 percentage=32.06751054852321
iteration=238 	 commit=6e1aec7a677a9891f2f8ca57e039d9984fdc69bc 	 equal=77 	 total=238 	 percentage=32.35294117647059
iteration=239 	 commit=6055a039b57b405adc268672caeb682ef2a551ee 	 equal=77 	 total=239 	 percentage=32.21757322175732
iteration=240 	 commit=6c0e44464b9eef4be42e2c8181aabfb3301617ad 	 equal=78 	 total=240 	 percentage=32.5
iteration=241 	 commit=6a84c329005ab7fc3f17283feda3f41010728288 	 equal=79 	 total=241 	 percentage=32.780082987551864
iteration=242 	 commit=6a10f03ff81606e567c6891a90d70066a03c686e 	 equal=80 	 total=242 	 percentage=33.057851239669425
iteration=243 	 commit=7bd1e53753de7176eb0b23f2bf19ad2235dec826 	 equal=80 	 total=243 	 percentage=32.92181069958848
iteration=244 	 commit=b98d41db99969f6336c32cb67274093b9a548d39 	 equal=81 	 total=244 	 percentage=33.19672131147541
iteration=245 	 commit=b2a580bdb1982e45bb37f95b78c2dafec6efa7a6 	 equal=82 	 total=245 	 percentage=33.46938775510204
iteration=246 	 commit=89f6a85f034b2535e43e421991098fa05a92cd60 	 equal=82 	 total=246 	 percentage=33.33333333333333
iteration=247 	 commit=6ef366644f7c3c21cfb17434835edf4ebf970d6d 	 equal=82 	 total=247 	 percentage=33.198380566801625
iteration=248 	 commit=03cde80b58ea7f112f1b7a35c037893093b59f2e 	 equal=82 	 total=248 	 percentage=33.064516129032256
iteration=249 	 commit=6b2e202df55f3d1f3c670eab65981db6e125c758 	 equal=82 	 total=249 	 percentage=32.93172690763052
iteration=250 	 commit=40d8832ee05096f9aea8eb54d1cdccf2646aecd0 	 equal=82 	 total=250 	 percentage=32.800000000000004
iteration=251 	 commit=91dad09f65984048ae43c8894d18acb785c7092b 	 equal=82 	 total=251 	 percentage=32.669322709163346
iteration=252 	 commit=4518e5df24600cacdb3bab75d640348d28e8b769 	 equal=82 	 total=252 	 percentage=32.53968253968254
iteration=253 	 commit=72a094bda7d71050a91a88474d67d39aa2bc1c46 	 equal=82 	 total=253 	 percentage=32.41106719367589
iteration=254 	 commit=46b84580d6d7890f4ba813f312e52514fffc38a7 	 equal=82 	 total=254 	 percentage=32.28346456692913
iteration=255 	 commit=df13f259487459f3a28d31d76c890aa6c2d061e0 	 equal=82 	 total=255 	 percentage=32.15686274509804
iteration=256 	 commit=643188d6e58dfd3270d689230867289347260b74 	 equal=82 	 total=256 	 percentage=32.03125
iteration=257 	 commit=3df5624ff432b340fe122988fe6d025ad3217946 	 equal=82 	 total=257 	 percentage=31.906614785992215
iteration=258 	 commit=be78aeae4c429d7d68af3a3e1b0cf8e52fcff160 	 equal=82 	 total=258 	 percentage=31.782945736434108
iteration=259 	 commit=5bc47fe83087e0686f4639d031801837846e4c65 	 equal=82 	 total=259 	 percentage=31.66023166023166
iteration=260 	 commit=9405472565cb4b0cb0c339d65babdef4d4cb7abd 	 equal=83 	 total=260 	 percentage=31.92307692307692
iteration=261 	 commit=45948e7e55c753cf0e370b251ac1d4e7f3aabedd 	 equal=84 	 total=261 	 percentage=32.18390804597701
iteration=262 	 commit=b96b0b5abbf40cbdbed7952bf35a5a27ddf75928 	 equal=85 	 total=262 	 percentage=32.44274809160305
iteration=263 	 commit=ca13be9af784b7288d3a07d9b5bccb329086e885 	 equal=85 	 total=263 	 percentage=32.31939163498099
iteration=264 	 commit=a1d8eb27431c02c4529be1efd92143ad65434f3a 	 equal=85 	 total=264 	 percentage=32.196969696969695
iteration=265 	 commit=f64a1b175a5fa65434a073e6d071b32bb7b0ab69 	 equal=85 	 total=265 	 percentage=32.075471698113205
iteration=266 	 commit=09b4e527a008687a2fd90202b5e7b2f175d8ebed 	 equal=85 	 total=266 	 percentage=31.954887218045116
iteration=267 	 commit=35a28a58b38fb90cbe7c9596d60af2b3c1bd52a3 	 equal=86 	 total=267 	 percentage=32.20973782771536
iteration=268 	 commit=223bb04090344b1972dc2a7910a54b46210f0d40 	 equal=86 	 total=268 	 percentage=32.08955223880597
iteration=269 	 commit=fe040633a1d64af4c19acc4707adb47413a3cd4a 	 equal=86 	 total=269 	 percentage=31.970260223048324
iteration=270 	 commit=f645d3157372c73573dff221c5b26691cb0e7d56 	 equal=86 	 total=270 	 percentage=31.851851851851855
iteration=271 	 commit=35b4efc270db2418bc2cac6671575a45028061c3 	 equal=86 	 total=271 	 percentage=31.73431734317343
iteration=272 	 commit=0d529138042563baf260366e19a7aa2c60a07174 	 equal=87 	 total=272 	 percentage=31.985294117647058
iteration=273 	 commit=b80077b8f3e27a94c6afa895b41a9f8b52c42e61 	 equal=87 	 total=273 	 percentage=31.868131868131865
iteration=274 	 commit=e70f275f32a5339a86be6f8b9d08c20cb874b205 	 equal=87 	 total=274 	 percentage=31.751824817518248
iteration=275 	 commit=9a37dc0ce64c51fd57f5e658a5af8f3671a26b0a 	 equal=87 	 total=275 	 percentage=31.636363636363633
iteration=276 	 commit=0eb6aa4013051c8c0148c09d8c85ee7cbdc96f42 	 equal=87 	 total=276 	 percentage=31.521739130434785
iteration=277 	 commit=7f5c31cdcac5388b3c48a26112dfb6d2cadb7321 	 equal=87 	 total=277 	 percentage=31.40794223826715
iteration=278 	 commit=9e6807c3c9d5036e999f636f936df07b72284442 	 equal=87 	 total=278 	 percentage=31.294964028776977
iteration=279 	 commit=2f22c6bb79d209a55b3fc8e0b2d9c9f89f038174 	 equal=87 	 total=279 	 percentage=31.182795698924732
iteration=280 	 commit=3c0d3c6fbeea18f257102c62a01b036c7a5c5161 	 equal=87 	 total=280 	 percentage=31.071428571428573
iteration=281 	 commit=440a5ee78c8592230780310c9c8d8c2ba1700cb1 	 equal=87 	 total=281 	 percentage=30.96085409252669
iteration=282 	 commit=dc07719b0dbc4f2df0f42e34e18be1e0ac4fa2c3 	 equal=87 	 total=282 	 percentage=30.851063829787233
iteration=283 	 commit=9cdf6b7082c49e6bf7daf8c7c4c649bcaacf9fad 	 equal=87 	 total=283 	 percentage=30.742049469964666
iteration=284 	 commit=3c1d415bd3fef686b27f853bdf3eaf1f0a9bb0be 	 equal=87 	 total=284 	 percentage=30.633802816901408
iteration=285 	 commit=d36a31e6739bcd39c84f637344227af87cfd0ee5 	 equal=88 	 total=285 	 percentage=30.87719298245614
iteration=286 	 commit=024a6071cac749504e0b26a915bda4f52c41a892 	 equal=88 	 total=286 	 percentage=30.76923076923077
iteration=287 	 commit=4eefef07ab1c136f901d816822c79336fa89336d 	 equal=88 	 total=287 	 percentage=30.66202090592334
iteration=288 	 commit=9c28ed05c95cb6854d917ac3e3ed7be9ae109480 	 equal=88 	 total=288 	 percentage=30.555555555555557
iteration=289 	 commit=8082906c059f2b1473de4363ca57fe19b52f281f 	 equal=88 	 total=289 	 percentage=30.44982698961938
iteration=290 	 commit=d6af81084df569bc8e3bd0949ad6fc0b40c8468d 	 equal=88 	 total=290 	 percentage=30.344827586206897
iteration=291 	 commit=4846f7e3bb1397142ab0de808ae59c08db9832a6 	 equal=88 	 total=291 	 percentage=30.240549828178693
iteration=292 	 commit=c220b0a5d099372e58e517b9f13eaa7bb0bec45c 	 equal=88 	 total=292 	 percentage=30.136986301369863
iteration=293 	 commit=298f383ffcc30d0799fbca0293175f647fe6bccf 	 equal=88 	 total=293 	 percentage=30.034129692832767
iteration=294 	 commit=758c1ef445ab27d89bace746111add04083a8e20 	 equal=88 	 total=294 	 percentage=29.931972789115648
iteration=295 	 commit=dd6d8db49acda5d5353a0a9c42485d9b4bde419d 	 equal=88 	 total=295 	 percentage=29.830508474576273
iteration=296 	 commit=1fb4d539254b67e7e35ed698250c66d1edff0e08 	 equal=88 	 total=296 	 percentage=29.72972972972973
iteration=297 	 commit=f6aab3ec1f111cd8d968bdcb7ca800e93b819d24 	 equal=88 	 total=297 	 percentage=29.629629629629626
iteration=298 	 commit=be8445d7e4b6122620c428877b51a27d464253d5 	 equal=88 	 total=298 	 percentage=29.53020134228188
iteration=299 	 commit=3d296304ef14ac9a6d1fa9357541ddd9bb54722f 	 equal=88 	 total=299 	 percentage=29.431438127090303
iteration=300 	 commit=54f7b46c1e8a0188e1649046a3a72522f2d769f4 	 equal=88 	 total=300 	 percentage=29.333333333333332
iteration=301 	 commit=e888976bc6ba5592fb8ab8ecc04a8f63e217aa74 	 equal=88 	 total=301 	 percentage=29.2358803986711
iteration=302 	 commit=4d46289331395a845c5de1f6c0e0fe873c50db4f 	 equal=89 	 total=302 	 percentage=29.47019867549669
iteration=303 	 commit=8eca21c2e85625390a2a3b08c231e75e315980b0 	 equal=89 	 total=303 	 percentage=29.372937293729372
iteration=304 	 commit=924bed7297d5ea16a78ec07e7acc64afad951aa8 	 equal=89 	 total=304 	 percentage=29.276315789473685
iteration=305 	 commit=8b7cfee26b71e66de2cef9f8db9d9e18f5439afd 	 equal=89 	 total=305 	 percentage=29.18032786885246
iteration=306 	 commit=c1a63c45f8ec5932993c8cec40d3c5ec0743349c 	 equal=89 	 total=306 	 percentage=29.08496732026144
iteration=307 	 commit=4487c28ced3dcf47c3ee19b6f6eeb0089ec64ba5 	 equal=89 	 total=307 	 percentage=28.990228013029316
iteration=308 	 commit=05ba2880491fa1ecfe78d8a3542edcd6220e4022 	 equal=90 	 total=308 	 percentage=29.22077922077922
iteration=309 	 commit=6b9490bd72738c02b0d0962fdce6e1763d53e124 	 equal=91 	 total=309 	 percentage=29.449838187702266
iteration=310 	 commit=e4b02ca8e48b499c57dd3e5882d18145db60fd4c 	 equal=92 	 total=310 	 percentage=29.677419354838708
iteration=311 	 commit=20a9853e0279903d255846108ffe320826dddcca 	 equal=92 	 total=311 	 percentage=29.581993569131832
iteration=312 	 commit=1d70708a784980bfeee142d3ed95f8df9e1b1a4a 	 equal=93 	 total=312 	 percentage=29.807692307692307
iteration=313 	 commit=be73f72fcc944a8ebae2c60d2ce84139acb011b9 	 equal=93 	 total=313 	 percentage=29.712460063897762
iteration=314 	 commit=3cd9b56ae6002b4ef28d2467abd119606ae625d3 	 equal=93 	 total=314 	 percentage=29.617834394904456
iteration=315 	 commit=d2a9b4ffb86de29a201843edddfc0153a1846f96 	 equal=93 	 total=315 	 percentage=29.523809523809526
iteration=316 	 commit=f39e8c06d61078467b3f32499728ed4e9b7b06bc 	 equal=94 	 total=316 	 percentage=29.746835443037973
iteration=317 	 commit=6aeaeb5656a006ad95b35dd7482798fdc5f02f5e 	 equal=95 	 total=317 	 percentage=29.96845425867508
iteration=318 	 commit=b4d5dff8ec4f1c8a44db66d368e95d359b04aea7 	 equal=96 	 total=318 	 percentage=30.18867924528302
iteration=319 	 commit=14edd364c3abcb758e74c68a2bdd4ddaeefdae2a 	 equal=96 	 total=319 	 percentage=30.094043887147336
iteration=320 	 commit=514d94274853e6f0dfd6bb2ffa2e1fc64db926dd 	 equal=96 	 total=320 	 percentage=30.0
iteration=321 	 commit=4a3fd8488d617aa633f6b8be85e662653b100a59 	 equal=96 	 total=321 	 percentage=29.906542056074763
iteration=322 	 commit=2c68e66570206aa1496f9c76fcf2a1a0f550d692 	 equal=96 	 total=322 	 percentage=29.81366459627329
iteration=323 	 commit=7d0f41df41e9c513e7282356541b54beaf9ed20d 	 equal=96 	 total=323 	 percentage=29.721362229102166
iteration=324 	 commit=2b8b53864c6b8655aa7198699884075b3e2f15fa 	 equal=97 	 total=324 	 percentage=29.938271604938272
iteration=325 	 commit=b293ae0577bebaca7169cb4f041b800641d5e2c4 	 equal=97 	 total=325 	 percentage=29.846153846153843
iteration=326 	 commit=d9f40e3f6fb61650240c47d548bee69b24b07859 	 equal=97 	 total=326 	 percentage=29.754601226993866
iteration=327 	 commit=347d6961ac14213264c7176e3d125c9ba8475b01 	 equal=97 	 total=327 	 percentage=29.66360856269113
iteration=328 	 commit=0b63d79b36790febd4c081bf8d6737df27529f8d 	 equal=98 	 total=328 	 percentage=29.878048780487802
iteration=329 	 commit=279c3a6961c60252f0368fdea889caf977f85fe0 	 equal=98 	 total=329 	 percentage=29.78723404255319
iteration=330 	 commit=49c42f3615bd876657bf697e3bf040ce796ae238 	 equal=99 	 total=330 	 percentage=30.0
iteration=331 	 commit=d881325c2fcbb6d2c434ec403b0bbe51ac200c7b 	 equal=100 	 total=331 	 percentage=30.211480362537763
iteration=332 	 commit=3f253f116e8e292977a1bded964544fb35b3d1e3 	 equal=100 	 total=332 	 percentage=30.120481927710845
iteration=333 	 commit=389116d8abcc96db3cfe2f3cc25789c089fe12d6 	 equal=100 	 total=333 	 percentage=30.03003003003003
iteration=334 	 commit=01bded3d8cd88a2d7f472b45f706565f1a9ef3b1 	 equal=100 	 total=334 	 percentage=29.94011976047904
iteration=335 	 commit=7c5786479c1d617ec7c133f2c2b955726436267a 	 equal=101 	 total=335 	 percentage=30.149253731343283
iteration=336 	 commit=b14609032cf328dea48b0803f3e585e223283b3d 	 equal=101 	 total=336 	 percentage=30.059523809523807
iteration=337 	 commit=b36e26f51b117df98f0f5376f352c2381df3025f 	 equal=101 	 total=337 	 percentage=29.970326409495552
iteration=338 	 commit=969b8c1f14f69c1406f00df3b5f375a9efb7b78f 	 equal=101 	 total=338 	 percentage=29.88165680473373
iteration=339 	 commit=c65605151c5a335baf0a9ea251b19df5b2d3a905 	 equal=101 	 total=339 	 percentage=29.793510324483773
iteration=340 	 commit=3da34a5fa70a51f0cf06d677a4f07b470693260c 	 equal=101 	 total=340 	 percentage=29.705882352941178
iteration=341 	 commit=20b161e2859837e4f7fb1c19440ad7efe1588f1f 	 equal=101 	 total=341 	 percentage=29.61876832844575
iteration=342 	 commit=ed2872cd3bf6d352f36bbd34529738a60b0b51eb 	 equal=102 	 total=342 	 percentage=29.82456140350877
iteration=343 	 commit=2d3f09544895b422eeecf89e0d108da8b8fcdfca 	 equal=102 	 total=343 	 percentage=29.737609329446062
iteration=344 	 commit=b0810c51c3f075cc8a309bfb3c1714ac42b0f020 	 equal=102 	 total=344 	 percentage=29.651162790697676
iteration=345 	 commit=a93e0144479f1eb0ac19b8c31862f4cbc2fbe1c4 	 equal=102 	 total=345 	 percentage=29.565217391304348
iteration=346 	 commit=8ba4523cccf59093543cec988b07957193d55692 	 equal=102 	 total=346 	 percentage=29.47976878612717
iteration=347 	 commit=979ad95eb114d8d43f928b184f051ac0cfacedf7 	 equal=102 	 total=347 	 percentage=29.394812680115272
iteration=348 	 commit=0f028b9008097f00aa3953a3425c72e7ae2b4c98 	 equal=103 	 total=348 	 percentage=29.597701149425287
iteration=349 	 commit=65d1aa7a779b30bf5b0e7b968b3980b702b08b2c 	 equal=104 	 total=349 	 percentage=29.799426934097422
iteration=350 	 commit=8004798b0374744208b102bb4cbcf12f904ea120 	 equal=104 	 total=350 	 percentage=29.714285714285715
iteration=351 	 commit=5ca1075b714e825006e8ba4f8e7ea5544879bb41 	 equal=104 	 total=351 	 percentage=29.629629629629626
iteration=352 	 commit=38425e069243fe6d991f2e99b4bba192af3563c7 	 equal=104 	 total=352 	 percentage=29.545454545454547
iteration=353 	 commit=d12262068d689eacc452a459a021df0ad8f6d46c 	 equal=104 	 total=353 	 percentage=29.461756373937675
iteration=354 	 commit=0443ad9e288825b6e4441eb11104bcdb4ff4593a 	 equal=104 	 total=354 	 percentage=29.37853107344633
iteration=355 	 commit=f9b0cf0e2ee35c5444959f77e95f3f07376b9e3e 	 equal=105 	 total=355 	 percentage=29.577464788732392
iteration=356 	 commit=7ceb2154ed69170f3e47f7a5a840e543c7c6ed3d 	 equal=105 	 total=356 	 percentage=29.49438202247191
iteration=357 	 commit=23e6bac8a0bbb9e5df43cbc0b7634b6d1395b0ff 	 equal=105 	 total=357 	 percentage=29.411764705882355
iteration=358 	 commit=682054920ddc434fd4a7f8cc78027dbb03f47f00 	 equal=105 	 total=358 	 percentage=29.329608938547487
iteration=359 	 commit=f53eabeed855081fa38e9af5cf7c977915f5213f 	 equal=105 	 total=359 	 percentage=29.247910863509752
iteration=360 	 commit=39bb3cf2422603d854ee12529cc3419dc735802a 	 equal=105 	 total=360 	 percentage=29.166666666666668
iteration=361 	 commit=9b37a4695ebf50b37b5b4fb279ae948f23b5b6a0 	 equal=105 	 total=361 	 percentage=29.085872576177284
iteration=362 	 commit=1e0c73d5b643707335b06abd2546a83d9439d14c 	 equal=105 	 total=362 	 percentage=29.005524861878452
iteration=363 	 commit=8fa4f1380b9a203bfdf002c2e9e9e13ebb8384c1 	 equal=105 	 total=363 	 percentage=28.92561983471074
iteration=364 	 commit=b56d4e570a60a8e84df8288c3122eb5bb5c20af6 	 equal=105 	 total=364 	 percentage=28.846153846153843
iteration=365 	 commit=9eca305e75010e30342486a4139846faf1b3eccb 	 equal=105 	 total=365 	 percentage=28.767123287671232
iteration=366 	 commit=c5feac2b5edf86aa9bdc4b8acd5380f2fe9e197f 	 equal=105 	 total=366 	 percentage=28.688524590163933
iteration=367 	 commit=dfebe439db76b5c9fd9b4e3877857e2449c8ad87 	 equal=105 	 total=367 	 percentage=28.610354223433244
iteration=368 	 commit=cf71a5ddc742692fad813f89f1c9ef53e1ffde0f 	 equal=105 	 total=368 	 percentage=28.532608695652172
iteration=369 	 commit=2c32bff60987d38a60a58d4f0123f3783da60a63 	 equal=105 	 total=369 	 percentage=28.455284552845526
iteration=370 	 commit=264659bd53e92969a1e17d65c0266597cde24b5d 	 equal=105 	 total=370 	 percentage=28.37837837837838
iteration=371 	 commit=4ace93ca6502dd1da38d5c06fa099d229e791ba8 	 equal=105 	 total=371 	 percentage=28.30188679245283
iteration=372 	 commit=c6f7181e910b6b2ff1346b5486a31be87b1da5af 	 equal=105 	 total=372 	 percentage=28.225806451612907
iteration=373 	 commit=437a5b07d415e1a74160ddfd804017171d6cc5cb 	 equal=105 	 total=373 	 percentage=28.150134048257375
iteration=374 	 commit=ba7da13ec5938f978c37d63aa40a3e340b301f79 	 equal=105 	 total=374 	 percentage=28.07486631016043
iteration=375 	 commit=da37ac9c7894186a0e2e0e6f1f5f00b825fd1555 	 equal=105 	 total=375 	 percentage=28.000000000000004
iteration=376 	 commit=662506476b3b9bf651de064884a00c8dbce6e281 	 equal=105 	 total=376 	 percentage=27.925531914893615
iteration=377 	 commit=5d7dec552044303abc0d469d430c1fbec3c7b635 	 equal=106 	 total=377 	 percentage=28.116710875331563
iteration=378 	 commit=af6d9f31165a13c34c0601f37ca5a67c365d1d01 	 equal=107 	 total=378 	 percentage=28.306878306878307
iteration=379 	 commit=2258f3133b27a6a3db703644311e0a59b6c7b0f6 	 equal=107 	 total=379 	 percentage=28.232189973614773
iteration=380 	 commit=57f5b81da9f1f23380d20f164012e10c5f4fef94 	 equal=108 	 total=380 	 percentage=28.421052631578945
iteration=381 	 commit=fdc25a1ebfe9968dcec390dd556375105aa0be40 	 equal=108 	 total=381 	 percentage=28.346456692913385
iteration=382 	 commit=3b06f983ae0e57b90cdeb500c84bb524e5c3635b 	 equal=108 	 total=382 	 percentage=28.272251308900525
iteration=383 	 commit=51316f9df7aacb54633a3e9b910a070590ac6259 	 equal=108 	 total=383 	 percentage=28.198433420365536
iteration=384 	 commit=46beca5bed8a7700b18100fe48a78373be5055f9 	 equal=108 	 total=384 	 percentage=28.125
